,code_muni,code_muni_v2,name_muni,municipio,code_state,abbrev_state,name_state,code_region,name_region,geometry
0,2304400,230440,Fortaleza,Fortaleza,23.0,CE,Ceará,2.0,Nordeste,"MULTIPOLYGON (((-38.58413423499999 -3.693683970999995, -38.581404268 -3.693818164999998, -38.581131059 -3.692130540000009, -38.57830600499999 -3.695683709000009, -38.576327514 -3.694496589999996, -38.57721046 -3.695889887000003, -38.57548141199999 -3.698219582000004, -38.571012849 -3.700646936000005, -38.570405801 -3.699569517000007, -38.570524292 -3.700898027, -38.566663488 -3.702882834000006, -38.5630915 -3.703139071000006, -38.56204232799999 -3.700594663000007, -38.56424719899999 -3.698644965999997, -38.563270394 -3.698512836000001, -38.56189943 -3.700474912000002, -38.563193541 -3.703810297999998, -38.56002674599999 -3.705201346999999, -38.559058078 -3.703873044000006, -38.55584450599999 -3.706671316000009, -38.554677952 -3.704803719000008, -38.555377435 -3.706310971, -38.55422396 -3.707388578999996, -38.55253171599999 -3.708536650000004, -38.551317201 -3.707291361000006, -38.55194785699999 -3.708763745000008, -38.54926888799999 -3.710563135999998, -38.54754211099999 -3.708743011000006, -38.548420555 -3.710748633000007, -38.546168256 -3.712135762000005, -38.545334816 -3.711189860999999, -38.545775126 -3.712123591000011, -38.54349890099999 -3.713690221000001, -38.54134535499999 -3.710969011000002, -38.542390683 -3.714252139999994, -38.539363628 -3.716368893, -38.52559007999999 -3.719944979999998, -38.52432856499999 -3.717426040999994, -38.522219892 -3.717484738000009, -38.52755776399999 -3.716087370000006, -38.526521659 -3.715440543999998, -38.52068286 -3.717902780000005, -38.519790527 -3.715760031999997, -38.519920459 -3.717818589000001, -38.516941873 -3.718331578999996, -38.516367348 -3.716143632999998, -38.51679889499999 -3.718367404, -38.512700384 -3.719023379000005, -38.51082646099999 -3.713444459000001, -38.511234905 -3.719297828000006, -38.504609621 -3.722034771999997, -38.504067307 -3.720472333000002, -38.504549541 -3.722956267000006, -38.49585167699999 -3.725033732000004, -38.49073844699999 -3.724275807, -38.48813355599999 -3.722121070000005, -38.48229105699999 -3.722240738000011, -38.476215197 -3.719321526000003, -38.47727270699999 -3.715316929, -38.482563902 -3.712280215000009, -38.48318476599999 -3.709898972000009, -38.482409073 -3.712208316999997, -38.47738291499999 -3.715051822000007, -38.472882146 -3.706242674999997, -38.47611359899999 -3.701086449999996, -38.47948546600001 -3.700214787999998, -38.482500295 -3.698732540999998, -38.473587735 -3.701635470000004, -38.470511136 -3.706791775999998, -38.467150578 -3.708620833000006, -38.460302515 -3.705064021000009, -38.46403002 -3.707541836000003, -38.463483442 -3.712752846000006, -38.456190464 -3.731107004999994, -38.435821536 -3.770570486000001, -38.435250338 -3.769540886000005, -38.433700202 -3.771622266000001, -38.42094378399999 -3.794007282000002, -38.402214014 -3.820860139000006, -38.40135706 -3.826585129000005, -38.405931141 -3.823985743000004, -38.40586986899999 -3.821542521000007, -38.40841463299999 -3.819610963000003, -38.442929198 -3.801549905000004, -38.44600314 -3.805199467999999, -38.442218906 -3.811672960000007, -38.442603756 -3.815791095000003, -38.445189672 -3.819266160000011, -38.445740783 -3.826420061999997, -38.44988873499999 -3.837874054000001, -38.458810039 -3.843067131000008, -38.46362411599999 -3.843611228999997, -38.464020051 -3.842082189000007, -38.466333952 -3.843507176999995, -38.46784990899999 -3.849701200000001, -38.47105999 -3.850696135000003, -38.471309896 -3.853629176000003, -38.475688946 -3.855011200999997, -38.475344707 -3.857818009000008, -38.477774025 -3.859211169000007, -38.47796234800001 -3.862237304999999, -38.48100914799999 -3.863735273000004, -38.483264852 -3.863217561, -38.488375384 -3.866818119, -38.49188093399999 -3.874461172000003, -38.493898797 -3.883954174000003, -38.498279059 -3.88750022, -38.504554711 -3.888240177000008, -38.505755 -3.890542000000012, -38.508505 -3.888748, -38.511633389 -3.889068609000011, -38.51406444 -3.894603063000005, -38.531158 -3.879367000000006, -38.526677347 -3.870945925000004, -38.52051599999999 -3.867253000000004, -38.518954 -3.864611000000005, -38.542319334 -3.859190181999998, -38.541358713 -3.853367271000002, -38.56548804 -3.843633370000001, -38.58759956699999 -3.838911261000008, -38.594515241 -3.833947136, -38.614695316 -3.823934949, -38.61414946399999 -3.822857018000003, -38.61813467099999 -3.821218005, -38.622501189 -3.816967300999994, -38.62152013399999 -3.815259110999998, -38.630527041 -3.809744071999997, -38.629767704 -3.806536654000008, -38.637726045 -3.804689425000005, -38.637902938 -3.801395372000008, -38.634363835 -3.797702104000012, -38.635273466 -3.791958352999999, -38.63342927399999 -3.790580853000006, -38.631544298 -3.78368741600001, -38.628028308 -3.784677681000002, -38.625447656 -3.780958553000009, -38.62251637199999 -3.781787502, -38.62145316699999 -3.777028676000002, -38.61156078100001 -3.756746553999998, -38.601332441 -3.748465566999999, -38.59893107 -3.742229136000003, -38.60119002399999 -3.741265030000001, -38.602305964 -3.736888936, -38.601143556 -3.734449768000002, -38.605998195 -3.727069358000006, -38.60943242499999 -3.724021641999995, -38.614780211 -3.722772930999998, -38.616197317 -3.720787245000004, -38.617512309 -3.722093054999999, -38.616893798 -3.719284060000002, -38.61922202299999 -3.719549239999997, -38.62019649199999 -3.718271817000002, -38.61784526 -3.710310731000001, -38.621117411 -3.709581582000004, -38.62251918599999 -3.703329697999997, -38.621046503 -3.702379128000004, -38.595581598 -3.703019720999996, -38.589441363 -3.699167258000007, -38.586665249 -3.692025971000002, -38.58413423499999 -3.693683970999995)))"
1,2303709,230370,Caucaia,Caucaia,23.0,CE,Ceará,2.0,Nordeste,"MULTIPOLYGON (((-38.720552708 -3.628579448000007, -38.69974452999999 -3.639839168999997, -38.675092775 -3.666079365999996, -38.652404674 -3.682156009000004, -38.64108545999999 -3.686938761000001, -38.634581365 -3.685954717999997, -38.61921196799999 -3.689873792999998, -38.61108777799999 -3.688769199000001, -38.607393568 -3.691472359000003, -38.58758315999999 -3.696406020000004, -38.590710898 -3.700220095000007, -38.59735375499999 -3.703374559000003, -38.60626076299999 -3.702357996999998, -38.62251918599999 -3.703329697999997, -38.621117411 -3.709581582000004, -38.61784526 -3.710310731000001, -38.620552198 -3.716753917999999, -38.61950959899999 -3.71933582, -38.616893798 -3.719284060000002, -38.617512309 -3.722093054999999, -38.61626883699999 -3.720761022000006, -38.614780211 -3.722772930999998, -38.60943242499999 -3.724021641999995, -38.601143556 -3.734449768000002, -38.602305964 -3.736888936, -38.60150728199999 -3.740241389000004, -38.59893107 -3.742229136000003, -38.600459468 -3.746820514999998, -38.6112144 -3.756169718999999, -38.62145316699999 -3.777028676000002, -38.62251637199999 -3.781787502, -38.625447656 -3.780958553000009, -38.628028308 -3.784677681000002, -38.631544298 -3.78368741600001, -38.63342927399999 -3.790580853000006, -38.635273466 -3.791958352999999, -38.6343529 -3.79758446300001, -38.635588606 -3.799998210000003, -38.639396262 -3.802918861000001, -38.64023645099999 -3.806186395000012, -38.64293372800001 -3.807615287000004, -38.644230569 -3.806881176000001, -38.64587020099999 -3.808550361000007, -38.64691818299999 -3.810815224000003, -38.64375931599999 -3.812059548000001, -38.641270326 -3.823565838999998, -38.64419300399999 -3.825645877000003, -38.656464948 -3.828885394000004, -38.65810253699999 -3.826873164999998, -38.66955084999999 -3.827615055000003, -38.67540643099999 -3.834792779000002, -38.688128636 -3.856783786000001, -38.69240321 -3.86114532800001, -38.696466028 -3.868372871999995, -38.703017147 -3.875346649999997, -38.70733682699999 -3.874600149000006, -38.71624131599999 -3.881963613000002, -38.723049714 -3.895324174000003, -38.724307897 -3.901474415000001, -38.729877268 -3.905784772000002, -38.73246773099999 -3.909854783000005, -38.732454647 -3.912650047000011, -38.73554159 -3.918185115000004, -38.73639603899999 -3.929425897000006, -38.743259303 -3.935151821000003, -38.752689495 -3.927787018000011, -38.75599064999999 -3.927809303000006, -38.757623561 -3.932456899999998, -38.76535301400001 -3.941958405999999, -38.769237379 -3.943635043000003, -38.78010893299999 -3.954300400000005, -38.785175787 -3.964286083000008, -38.787719766 -3.966643683000004, -38.794404353 -3.966740661000008, -38.81163129299999 -3.96194191700001, -38.848333246 -3.994870941999996, -38.871643284 -3.968731424000004, -38.945477658 -3.944442142999995, -38.94694354599999 -3.942479438000003, -38.947408651 -3.936878306000003, -38.95469432499999 -3.933753882999996, -38.954016819 -3.930125671000001, -38.962454063 -3.923213204000011, -38.960982644 -3.917370726000001, -38.958155034 -3.914442628000007, -38.961930435 -3.90777885700001, -38.96107636599999 -3.905854313999999, -38.963516828 -3.905461864000002, -38.96872216 -3.896691697999997, -38.97020864299999 -3.898309254999999, -38.97192519999999 -3.896950327000005, -38.974289332 -3.897754673000001, -38.97568117599999 -3.896289794000005, -38.978121589 -3.896481354000005, -38.980380938 -3.894059022999999, -38.97740587 -3.888959251000003, -38.978883486 -3.887642774999998, -38.97933635599999 -3.885057630999998, -38.97821663999999 -3.884342481000003, -38.98171959899999 -3.882496467000005, -38.981529042 -3.878020313000003, -38.98498464299999 -3.877637395000001, -38.983900709 -3.875368766000002, -38.986843581 -3.873328831999999, -38.985131952 -3.872074448999994, -38.988209964 -3.869328567000011, -38.986703429 -3.867498449000009, -38.986932252 -3.864798399999995, -38.98605729800001 -3.863610545000005, -38.984387442 -3.864495533999997, -38.98429213 -3.862383831000012, -38.985902827 -3.859455725000008, -38.987916186 -3.860259444000004, -38.988389686 -3.856913073000001, -38.991336384 -3.854457826999997, -38.99268245599999 -3.856549319000002, -38.994620259 -3.852440944000003, -38.998258945 -3.849105051000007, -38.998020642 -3.846735322, -38.999641138 -3.845299126000007, -38.998115981 -3.839697947000007, -38.99964114199999 -3.836490437, -38.996519365 -3.830769569000008, -38.994493784 -3.830769558000008, -38.988133904 -3.824757188000003, -38.983387093 -3.816139910000007, -38.982815684 -3.790345740000003, -38.978469514 -3.778741138, -38.975552919 -3.776328243000009, -38.966592167 -3.773834937, -38.957698284 -3.769324502999996, -38.956040019 -3.765111564000007, -38.955773366 -3.760611453000002, -38.95790849199999 -3.758581727000005, -38.95529738399999 -3.749083517000002, -38.95701325499999 -3.744047320999997, -38.95558363799999 -3.742802541999999, -38.956822894 -3.738666342000002, -38.95455957199999 -3.732390023000002, -38.95561760899999 -3.730637910000004, -38.951514688 -3.727032825000002, -38.952515532 -3.725395609000003, -38.951629243 -3.723686479000002, -38.95494623599999 -3.719492944000004, -38.957719631 -3.721733558000006, -38.960879204 -3.720340588000004, -38.959578538 -3.713604737000002, -38.961508609 -3.711981914000003, -38.9402041 -3.683233637000006, -38.93251315799999 -3.680504299, -38.920865964 -3.684600780000003, -38.919825231 -3.673094654000004, -38.917353286 -3.669826051000005, -38.91835022299999 -3.666652606000001, -38.88162784 -3.685415860000002, -38.831892322 -3.57076071300001, -38.806635097 -3.548493373000004, -38.797650985 -3.562972663000003, -38.762863058 -3.605523540999998, -38.74832254 -3.616889527000006, -38.724796267 -3.625391629000006, -38.720552708 -3.628579448000007)))"
2,2307650,230765,Maracanaú,Maracanau,23.0,CE,Ceará,2.0,Nordeste,"MULTIPOLYGON (((-38.637902938 -3.801395372000008, -38.637726045 -3.804689425000005, -38.629767704 -3.806536654000008, -38.630527041 -3.809744071999997, -38.62152013399999 -3.815259110999998, -38.622501189 -3.816967300999994, -38.61813467099999 -3.821218005, -38.61414946399999 -3.822857018000003, -38.614695316 -3.823934949, -38.594515241 -3.833947136, -38.58759956699999 -3.838911261000008, -38.56548804 -3.843633370000001, -38.541358713 -3.853367271000002, -38.542319334 -3.859190181999998, -38.54914652999999 -3.857623203999998, -38.564852054 -3.850853968000003, -38.568007879 -3.865620278000011, -38.57274721299999 -3.865786275000003, -38.57738077899999 -3.873862003000008, -38.58710188 -3.881183565999996, -38.596977472 -3.882913462000004, -38.60432062299999 -3.881526728999998, -38.612807552 -3.884396854000008, -38.62095596899999 -3.890146946000006, -38.62538225699999 -3.890962271000003, -38.623938353 -3.893900329000002, -38.622950793 -3.893601544000006, -38.62187437 -3.899653684999994, -38.61794248 -3.899250624000008, -38.611635903 -3.92183776900001, -38.61418240699999 -3.923688578999998, -38.617547207 -3.938492228000002, -38.620646109 -3.944708661000003, -38.628792302 -3.951213059000001, -38.631288714 -3.956986626000005, -38.634733447 -3.958270821999998, -38.640115667 -3.968452879999997, -38.65860286 -3.954039472000005, -38.65440212999999 -3.942047517999994, -38.654331508 -3.936453648000012, -38.655373421 -3.933327169000004, -38.659597492 -3.931234591000003, -38.66394463099999 -3.921615364000009, -38.661145242 -3.917882962999995, -38.658340653 -3.918908653000009, -38.657461539 -3.91799014000001, -38.65164742499999 -3.902442291000003, -38.654509275 -3.900462371000007, -38.64981273199999 -3.897956211999997, -38.651131997 -3.895479986000005, -38.648038466 -3.893713799999997, -38.64882645 -3.880605407000003, -38.65071569700001 -3.878174322000002, -38.64659310599999 -3.875733395000007, -38.651775591 -3.873113509000004, -38.66081768 -3.865437953999997, -38.655644417 -3.859708737999998, -38.66911924699999 -3.862406960000003, -38.672787923 -3.86015460900001, -38.67972707099999 -3.859207973999997, -38.681295383 -3.857367213999998, -38.688128636 -3.856783786000001, -38.67540643099999 -3.834792779000002, -38.66955084999999 -3.827615055000003, -38.65810253699999 -3.826873164999998, -38.656464948 -3.828885394000004, -38.64419300399999 -3.825645877000003, -38.641270326 -3.823565838999998, -38.64375931599999 -3.812059548000001, -38.64694560099999 -3.810714248000003, -38.644368114 -3.806973072000008, -38.64293372800001 -3.807615287000004, -38.64023645099999 -3.806186395000012, -38.640832601 -3.805009457000003, -38.637902938 -3.801395372000008)))"
3,2312908,231290,Sobral,Sobral,23.0,CE,Ceará,2.0,Nordeste,"MULTIPOLYGON (((-40.270935794 -3.573316048000007, -40.269292157 -3.572934001000003, -40.261063982 -3.577591246000004, -40.252712294 -3.57792617, -40.24478385599999 -3.581815956000006, -40.23970270499999 -3.57886323800001, -40.22992118499999 -3.578309518000001, -40.224994989 -3.585096188000002, -40.22368270399999 -3.592952595000002, -40.218095471 -3.597642574000006, -40.216179239 -3.601315567999997, -40.214222882 -3.601551928000005, -40.208711872 -3.596917441000005, -40.205851553 -3.602917668999996, -40.20232858699999 -3.60432417600001, -40.2009642 -3.606467067000006, -40.20080212599999 -3.609077957000005, -40.205943906 -3.612586804000007, -40.206005949 -3.617300790000007, -40.212640103 -3.625185093000003, -40.21281858299999 -3.627021361000001, -40.20825007799999 -3.631481492000001, -40.205121654 -3.638676033999999, -40.197345184 -3.641223085000004, -40.193701639 -3.646882274999999, -40.188855159 -3.648042735000005, -40.18505638199999 -3.651006315000001, -40.183417084 -3.653915308000003, -40.184009501 -3.66457905900001, -40.18117811 -3.668492287000006, -40.1754847 -3.671117606999997, -40.173239927 -3.674350723000003, -40.163418769 -3.666479863000001, -40.15396961 -3.665775383999996, -40.147487836 -3.668389158000004, -40.1453021 -3.674385950000011, -40.13914710299999 -3.677862562000001, -40.13363882499999 -3.686898262, -40.12146241399999 -3.689561217000006, -40.116787333 -3.692358724000008, -40.111693897 -3.690243753999996, -40.113006972 -3.685027095000005, -40.112757514 -3.670386296000004, -40.110916073 -3.668033518000009, -40.10938667399999 -3.658652745000002, -40.109742991 -3.645049786000004, -40.11903312199999 -3.644581886999999, -40.120304456 -3.639265295999999, -40.09654327699999 -3.621224733000007, -40.06998295199999 -3.593898215000003, -40.066076065 -3.593531846000006, -40.058746471 -3.589220551999998, -40.053065922 -3.58964596100001, -40.043384761 -3.580586562000004, -40.036929744 -3.580707597000008, -40.03262063799999 -3.582740796000008, -40.02075791199999 -3.582371216, -40.009498289 -3.578099719000004, -39.997495248 -3.580153205000011, -39.984080603 -3.576476055000002, -39.980443662 -3.572351469000005, -39.97441111799999 -3.571622355000003, -39.978096202 -3.576399220000008, -39.976268721 -3.582695638000001, -39.976725089 -3.586261215000006, -39.9794695 -3.591020996000007, -39.979975424 -3.596357575000003, -39.98395723299999 -3.599871463000004, -39.986614895 -3.612457461999995, -39.99312446599999 -3.618385772000004, -39.993753395 -3.627168556000006, -40.001527009 -3.634315954000004, -40.004465416 -3.641875534000006, -40.00963934 -3.646034080999998, -40.00683851199999 -3.655131796000005, -40.01508935799999 -3.670042302999996, -40.014605582 -3.674099497000002, -40.01631219899999 -3.677029340000008, -40.014725686 -3.685503432000006, -40.02026245199999 -3.694184740999999, -40.014361809 -3.714403684000006, -40.017827181 -3.722379941000005, -40.014311152 -3.724382648, -40.01430999799999 -3.727164061000007, -40.01234945899999 -3.728501344000004, -40.013306976 -3.732781048000009, -40.01151132699999 -3.738133421999995, -40.015040144 -3.740599224000003, -40.01159088499999 -3.746850132000002, -40.013349719 -3.749314681000012, -40.01150349 -3.760620848999997, -40.00751405 -3.763473411000007, -39.976343155 -3.776676312999995, -39.924861067 -3.946085387999999, -40.00694697600001 -3.899092507000005, -40.002590294 -3.906593810000004, -40.00289176 -3.911451607999998, -40.00123058299999 -3.915369437000003, -39.99918114799999 -3.919608449000002, -39.99744473 -3.920043840000002, -40.000145199 -3.928754655999997, -39.993849037 -3.936555326000002, -39.976679147 -3.94403486500001, -39.969102246 -3.95168670500001, -39.962275926 -3.955254270999999, -39.96002703599999 -3.959928798000002, -39.95244270999999 -3.964302595000004, -39.945753616 -3.975604192000004, -39.941977963 -3.976196558999998, -39.941448261 -3.985885929999997, -39.939801361 -3.989400291000007, -39.93602176600001 -3.989746507999995, -39.93182584499999 -3.986472140999995, -39.92824366399999 -3.989663507999999, -39.924716318 -3.988396727999998, -39.922432187 -3.990999436000008, -39.922852222 -3.998024472000006, -39.917041402 -3.997505157999996, -39.91396699 -4.003482211999994, -39.91047481799999 -4.003918896000006, -39.911143522 -4.006115997000006, -39.916161966 -4.007347409000009, -39.91427105999999 -4.019482332000009, -39.916752554 -4.021014673000001, -39.922243065 -4.020493239000007, -39.921454135 -4.025787839000013, -39.92695794199999 -4.03416716500001, -39.926515045 -4.035591601999998, -39.923056073 -4.038226771000005, -39.916160664 -4.03442594000001, -39.914240647 -4.035003265000007, -39.91219633299999 -4.038858232000011, -39.905750803 -4.040844414000005, -39.90236849999999 -4.038685267000008, -39.898671011 -4.043144508999998, -39.893495119 -4.042870860000009, -39.891332304 -4.040026176999997, -39.888187009 -4.039318159000006, -39.88199639899999 -4.042140821999999, -39.875741301 -4.041929588999998, -39.868756283 -4.044288209000002, -39.873047528 -4.046916032000006, -39.87181423900001 -4.051715624000003, -39.87467431799999 -4.053322175000012, -39.87700282599999 -4.063067022000006, -39.867036609 -4.069144051999999, -39.85894479000001 -4.076920986000004, -39.853423191 -4.078445418000012, -39.852854493 -4.083055284000007, -39.84933313 -4.088166108000001, -39.85731725899999 -4.098277915000009, -39.857607917 -4.102763498000008, -39.85487963 -4.105367129999999, -39.850474701 -4.105229823000005, -39.842878732 -4.110332268000003, -39.840626038 -4.113527441000003, -39.843329 -4.117509347000002, -39.849101452 -4.119587086000009, -39.85103170499999 -4.126039846000003, -39.859593282 -4.138635295000003, -39.865856415 -4.138018685000003, -39.869074289 -4.135651766, -39.882592273 -4.138521126000007, -39.88795646600001 -4.137447813999999, -39.89279640399999 -4.142804394000006, -39.898969757 -4.141069391000001, -39.89987750499999 -4.138120456000004, -39.902331294 -4.137107617000003, -39.918852628 -4.136948840000007, -39.919482113 -4.134165486000009, -39.92227571299999 -4.131633707, -39.938829559 -4.128272538999997, -39.944263487 -4.130216494000003, -39.94920291899999 -4.125922265000007, -39.95393604499999 -4.126424854999997, -39.962864266 -4.121941497000009, -39.96526449299999 -4.118635062000003, -39.971460264 -4.114815547000009, -39.97234357499999 -4.112832322999998, -39.969677248 -4.105300926000005, -39.978871986 -4.106979567000008, -39.9873373 -4.107096117999999, -39.98912284299999 -4.105702619000001, -39.991765198 -4.096227101999999, -39.98865877599999 -4.090995974000007, -39.991107898 -4.086431492000004, -39.996960988 -4.082180368000004, -40.014455055 -4.088282609000011, -40.020199697 -4.084158658000004, -40.034176657 -4.078298870000003, -40.03698953899999 -4.078295278, -40.042655586 -4.07378857200001, -40.052088663 -4.069994933999998, -40.056087144 -4.065777576000004, -40.053810652 -4.062314756000006, -40.057421207 -4.058474456000008, -40.06424901499999 -4.058856158000009, -40.06617334999999 -4.056975225, -40.069466876 -4.056735327, -40.07219960899999 -4.056888338000001, -40.077101952 -4.060093545000007, -40.082082119 -4.05977211500001, -40.08768711299999 -4.053733190000007, -40.089136526 -4.04942986, -40.096124845 -4.04886582900001, -40.098210081 -4.047303466000003, -40.10311687399999 -4.052385369, -40.105568465 -4.047428911999996, -40.10879444399999 -4.047424493000003, -40.11320589499999 -4.044267378000003, -40.11646962699999 -4.043957877999996, -40.11881878999999 -4.040981594000004, -40.124510397 -4.039753977999998, -40.127259934 -4.033677101999998, -40.131891565 -4.034509220000008, -40.135276742 -4.030438641000002, -40.13828843899999 -4.030891831000003, -40.13909064 -4.025668907000004, -40.14166607899999 -4.021801425999996, -40.151506765 -4.015703338000002, -40.157954159 -4.004566866000001, -40.167942903 -3.993298948000008, -40.169586428 -3.990453974999999, -40.170047107 -3.984934729000007, -40.18201751899999 -3.974480082000007, -40.188803091 -3.960429729999994, -40.18837984699999 -3.955254870999998, -40.177656743 -3.949745182000001, -40.173633856 -3.945424256999999, -40.169905681 -3.937957694000009, -40.16768119699999 -3.936524018000001, -40.166876365 -3.928414696000008, -40.16043645599999 -3.928201999000001, -40.158753924 -3.922374048000004, -40.155964902 -3.921204111000004, -40.153366635 -3.915103001999997, -40.149485135 -3.912358874000005, -40.15045906999999 -3.903299543000001, -40.147634554 -3.898520509000006, -40.141800163 -3.89893469, -40.13791060699999 -3.896346634000012, -40.134861228 -3.886359832999998, -40.139727669 -3.878694460000003, -40.139954692 -3.875839399, -40.136536587 -3.868288109000002, -40.136386296 -3.85854496800001, -40.135435409 -3.856312595000003, -40.13062038 -3.856280802000011, -40.126890484 -3.848292663000004, -40.12495780599999 -3.825763580000009, -40.122198199 -3.820297320000004, -40.120804478 -3.809284441000004, -40.115689002 -3.790811982000008, -40.115603269 -3.777449668000004, -40.10822975 -3.763339801000008, -40.11675279599999 -3.760240580000007, -40.121339442 -3.736882633999999, -40.119352909 -3.732714902999998, -40.120844109 -3.726772922000003, -40.119900659 -3.719390918000004, -40.12119333899999 -3.717502401000007, -40.120558803 -3.713382755000013, -40.12352000599999 -3.710834732000008, -40.121139856 -3.708553214000001, -40.126740873 -3.707470401000009, -40.126079975 -3.700871055999999, -40.188195677 -3.695846417000004, -40.235710839 -3.697482747, -40.256328721 -3.714669963000007, -40.277618254 -3.728071040000002, -40.28465453 -3.730409242000001, -40.306056014 -3.749002546000006, -40.307114552 -3.751246754000003, -40.303821927 -3.755789886000011, -40.300490226 -3.756817549000007, -40.30538512299999 -3.761293723999999, -40.310999069 -3.763610826, -40.311169093 -3.771922224999998, -40.307031599 -3.781014741000002, -40.30750548899999 -3.786701348000001, -40.32797586099999 -3.788428945999999, -40.34046464199999 -3.783342320000001, -40.359036503 -3.836059663000004, -40.36408465699999 -3.844552395000008, -40.366264497 -3.856330163000004, -40.370065766 -3.861561385999999, -40.373022008 -3.858340728000002, -40.379861178 -3.844546101000004, -40.378821065 -3.837742170000006, -40.382598106 -3.830944800000005, -40.38206542499999 -3.828576621000009, -40.384747414 -3.825284337999998, -40.38456856200001 -3.820718842999994, -40.38758288999999 -3.81076400700001, -40.38662018 -3.807621203, -40.389663865 -3.799494002000001, -40.415669669 -3.806480220999994, -40.421358307 -3.810039485000009, -40.420920938 -3.813494614999999, -40.422792901 -3.818873837000007, -40.431525156 -3.820389065000009, -40.43311480599999 -3.827410382999998, -40.441497823 -3.826886803999999, -40.440557061 -3.831398912, -40.44543464 -3.834835331999999, -40.448365983 -3.833434272000003, -40.450672441 -3.835960033000009, -40.454825714 -3.836743495000007, -40.45904967 -3.834290828999999, -40.49535079200001 -3.843424723999998, -40.496267177 -3.849350176999999, -40.50060513499999 -3.852431929, -40.50407178999999 -3.850604287, -40.51272251 -3.853127430000007, -40.514727934 -3.851222307, -40.53342440599999 -3.852626787999996, -40.574955083 -3.861465736000005, -40.58199288099999 -3.860567298000005, -40.588295939 -3.855291459000003, -40.588550609 -3.851319022000002, -40.59207488599999 -3.850594599000007, -40.59402112 -3.846750598999999, -40.595512614 -3.84817148, -40.598640909 -3.845892501000004, -40.599786012 -3.846787622000012, -40.600708911 -3.843495876999998, -40.60637946199999 -3.844059444000004, -40.606543546 -3.842635461999997, -40.614285287 -3.842537065000003, -40.622652587 -3.825440386999999, -40.645707888 -3.840644061999995, -40.64785229499999 -3.834316976000008, -40.65645611899999 -3.831202832000002, -40.67923172199999 -3.841756258000008, -40.688598444 -3.836922390999999, -40.69407729 -3.83650858, -40.694737119 -3.833500238000007, -40.70503086599999 -3.828466706, -40.709408164 -3.822074042, -40.72362518 -3.821110742999994, -40.718261899 -3.820423861000006, -40.712469001 -3.814438856999997, -40.712128212 -3.811135586000003, -40.715034716 -3.808346675999998, -40.71536132699999 -3.806047879000003, -40.688838637 -3.800718250999998, -40.655729491 -3.797255787999998, -40.61051107899999 -3.649961866999999, -40.548659344 -3.653670370000007, -40.54324156999999 -3.655346314000005, -40.535650739 -3.653186701999998, -40.534409477 -3.651552144000004, -40.52815110699999 -3.651993558000001, -40.51463385699999 -3.648908233000006, -40.51987219 -3.637518778000001, -40.51252496499999 -3.643128293000006, -40.509353717 -3.643837130000005, -40.504508736 -3.643486340999999, -40.49737898199999 -3.639946608999998, -40.491731528 -3.635476793000008, -40.494231386 -3.634700935000005, -40.498958548 -3.629787527000003, -40.48931214299999 -3.633977856000004, -40.476529552 -3.636017530000004, -40.47229227199999 -3.639246833000006, -40.47053404399999 -3.638581366999997, -40.469248575 -3.635237209000002, -40.46496571699999 -3.640365794000008, -40.45815312799999 -3.641485675, -40.452342485 -3.640966019999998, -40.449075886 -3.637139343000001, -40.439464329 -3.638679618000003, -40.434706704 -3.637983597999995, -40.42782875599999 -3.640543185000007, -40.42376894200001 -3.644029809999995, -40.412527716 -3.643214612999999, -40.406491169 -3.645296109999995, -40.404875508 -3.641766893000007, -40.40101295 -3.641918541000005, -40.400269024 -3.637610131999997, -40.396493689 -3.637049837000002, -40.394719307 -3.631140373000009, -40.39978833299999 -3.627131666999996, -40.36185558099999 -3.615575584999999, -40.36154846899999 -3.613598139000011, -40.356779781 -3.613442930000007, -40.353774852 -3.614984476000001, -40.35282874999999 -3.614097330000006, -40.345287561 -3.616968369000006, -40.34172910499999 -3.616944943000006, -40.334671741 -3.622706218999998, -40.330839204 -3.620043270000008, -40.327938994 -3.620798113000002, -40.32349123899999 -3.618627258000004, -40.310524228 -3.621779757000011, -40.299008118 -3.621795034000006, -40.299713794 -3.615562484000011, -40.294362993 -3.611377504, -40.291555624 -3.60690168700001, -40.292994954 -3.604027951, -40.296842433 -3.601833487, -40.299229489 -3.596552683999998, -40.29878135700001 -3.592935010999998, -40.295590661 -3.590197104000005, -40.288771461 -3.587716549000005, -40.286548148 -3.58522131900001, -40.279666592 -3.583086800999998, -40.280512081 -3.574480090000008, -40.27844002799999 -3.571094382000012, -40.27582850900001 -3.570284375999996, -40.270935794 -3.573316048000007)))"
